ont,wikiPageWikiLink,link
http://fr.dbpedia.org/resource/Chine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Territories_of_Dynasties_in_China.gif
http://fr.dbpedia.org/resource/Chiropraticien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chiropratique
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Université_de_Californie_à_Irvine
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Ddpalmer.png
http://fr.dbpedia.org/resource/Chiropratique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Salon_Vivre_autrement_2016_22.jpg
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Appareil_locomoteur
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Obstétrique
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Récupération_rapide_après_chirurgie
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Voile_(navire)
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/William_Hunter_(anatomiste)
http://fr.dbpedia.org/resource/Chirurgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Laparoscopic_stomach_surgery.jpg
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Date
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Georges_le_Syncelle
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Isidore_de_Séville
http://fr.dbpedia.org/resource/Chronologie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Jacques_Cassini.jpg
http://fr.dbpedia.org/resource/Personnages_de_Final_Fantasy_VII,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Adrien_Antoine
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Edmund_Burke
http://fr.dbpedia.org/resource/Conservatisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mai_1979
http://fr.dbpedia.org/resource/Cortex,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Métonymie
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Allaitement_maternel
http://fr.dbpedia.org/resource/Corticoïde,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rhumatisme
http://fr.dbpedia.org/resource/Crossover_thrash,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Speed_metal
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/MDMA
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sheffield
http://fr.dbpedia.org/resource/Electronic_dance_music,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Skrillex
http://fr.dbpedia.org/resource/Date_limite_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/RZA
http://fr.dbpedia.org/resource/Dation_en_paiement,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pablo_Picasso
http://fr.dbpedia.org/resource/Dernier_Recours_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Déborah_Perret
http://fr.dbpedia.org/resource/Dernier_Recours_(film),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Film_de_gangsters
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Agent_artistique
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Brian_Tee
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bruce_Buffer
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dennis_Hopper
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jimmy_Kimmel
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sophie_Monk
http://fr.dbpedia.org/resource/Entourage_(série_télévisée),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mark_Teixeira
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Accident_du_travail
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Apprentissage
http://fr.dbpedia.org/resource/Ergonomie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndrome_d'épuisement_professionnel
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Langue_au_Paraguay
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Langues_germaniques_orientales
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Roms
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/S:es:Wikisource
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:maréchal
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:oreiller
http://fr.dbpedia.org/resource/Espagnol,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wikt:trêve
http://fr.dbpedia.org/resource/Fesse,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Primates
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cannabidiol
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Syndrome_en_psychologie_ou_en_psychiatrie
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ethnopsychiatrie
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Recherche_médicale
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Thérapie_cognitive_basée_sur_la_pleine_conscience
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Étiologie
http://fr.dbpedia.org/resource/Foramen,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Foramen_obturé
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1945
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Christianisme
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Codex_de_Berlin
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pères_de_l'Église
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Remontée_de_l'âme
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sophia_(philosophie)
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Wolfgang_Kosack
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Évangile_selon_Thomas
http://fr.dbpedia.org/resource/Graduel,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Commémoration_de_tous_les_fidèles_défunts
http://fr.dbpedia.org/resource/Health_(groupe),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/100_Gecs
http://fr.dbpedia.org/resource/Health_(groupe),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Soccer_Mommy
http://fr.dbpedia.org/resource/Hernie_discale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Névralgie_intercostale
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cortex_cingulaire_antérieur
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hystérie
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Zététique
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Étienne_Félix_d'Henin_de_Cuvillers
http://fr.dbpedia.org/resource/Imagerie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Imagerie_lenticulaire
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Photon
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prix_Nobel_de_physique
http://fr.dbpedia.org/resource/Immunosuppression,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anticancéreux
http://fr.dbpedia.org/resource/Jeu_d'infiltration,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Deus_Ex
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gastrite
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Myocarde
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ostéite
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Inflammation_non_spécifique
http://fr.dbpedia.org/resource/Infliximab,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jan_Vilcek
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Graphisme
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rendu
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Schéma
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tablette_graphique
http://fr.dbpedia.org/resource/Intervalle_de_confiance,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Écart_type
http://fr.dbpedia.org/resource/Intervalle_de_confiance,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mathématiques
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Adaptation_cinématographique
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Années_1970
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Entrave_à_l'exercice_de_la_justice
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fabrice_Arfi
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Kosovo
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Omar_Bongo
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Robert_Bilott
http://fr.dbpedia.org/resource/Isolement_social,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cigarette
http://fr.dbpedia.org/resource/Lombalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/2010
http://fr.dbpedia.org/resource/Lombalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cutibacterium_acnes
http://fr.dbpedia.org/resource/Lombosciatique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Infiltration_(médecine)
http://fr.dbpedia.org/resource/Lombosciatique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tumeur
http://fr.dbpedia.org/resource/Lymphome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Leucémie
http://fr.dbpedia.org/resource/Lymphome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pesticide
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1900
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1930_en_littérature
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bêta-bloquant
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Analgésique
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Créatinine
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hallucination
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Récepteur_activé_par_les_proliférateurs_de_peroxysomes
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:La_morfina_(Santiago_Rusiñol).jpg
http://fr.dbpedia.org/resource/Myorelaxant,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Muscle
http://fr.dbpedia.org/resource/Naloxone,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Antagoniste_des_récepteurs_opiacés
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Nageoire
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Speedo
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Égypte_antique
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Natation_PLI1918.jpg
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Lunettes_natation.jpg
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Aiguilhe
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Brèche_(roche)
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Protrusion
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Région_de_l'Extrême-Nord
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Île_Lord_Howe
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chimie
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Double_articulation
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hans_Christian_Ørsted
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Linguistique
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Méthodologie
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Simulation_informatique
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Système_vestibulaire
http://fr.dbpedia.org/resource/Disque_de_certification,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Music_Canada
http://fr.dbpedia.org/resource/Disque_de_certification,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Trophée
http://fr.dbpedia.org/resource/Relation_d'ordre,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Corps_gauche
http://fr.dbpedia.org/resource/Relation_d'ordre,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Produit_cartésien
http://fr.dbpedia.org/resource/Organisation_régionale_interaméricaine_des_travailleurs,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Association_fondée_en_1951
http://fr.dbpedia.org/resource/Organisation_régionale_interaméricaine_des_travailleurs,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Syndicat
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bouillie
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cène
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Farine
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fibre
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/François_Rabelais
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jésus_de_Nazareth
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mélasse
http://fr.dbpedia.org/resource/Pain,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Paner
